TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month,Year,Weekday
10435,69,2024-02-04,Laura Callahan,22,gustaf's knckebrd,9,pb knckebrd ab,16.8,12,201.6,16.13,217.73,2,2024,Sunday
10435,69,2024-02-04,Laura Callahan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,27.8,10,278.0,22.24,300.24,2,2024,Sunday
10437,71,2024-02-05,Laura Callahan,53,perth pasties,24,"g'day, mate",26.2,15,393.0,31.44,424.44,2,2024,Monday
10443,30,2024-02-12,Laura Callahan,11,queso cabrales,5,cooperativa de quesos 'las cabras',16.8,6,100.8,8.06,108.86,2,2024,Monday
10443,30,2024-02-12,Laura Callahan,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,36.4,12,436.8,34.94,471.74,2,2024,Monday
10450,29,2024-02-19,Laura Callahan,10,ikura,4,tokyo traders,24.8,20,496.0,39.68,535.68,2,2024,Monday
10450,29,2024-02-19,Laura Callahan,54,tourtire,25,ma maison,5.9,6,35.4,2.83,38.23,2,2024,Monday
10452,17,2024-02-20,Laura Callahan,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,36.4,15,546.0,43.68,589.68,2,2024,Tuesday
10455,71,2024-02-24,Laura Callahan,39,chartreuse verte,18,aux joyeux ecclsiastiques,14.4,20,288.0,23.04,311.04,2,2024,Saturday
10456,8,2024-02-25,Laura Callahan,49,maxilaku,23,karkki oy,16.0,21,336.0,26.88,362.88,2,2024,Sunday
10460,53,2024-02-28,Laura Callahan,68,scottish longbreads,8,"specialty biscuits, ltd.",10.0,21,210.0,16.8,226.8,2,2024,Wednesday
10460,53,2024-02-28,Laura Callahan,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,6.2,4,24.8,1.98,26.78,2,2024,Wednesday
10467,2,2024-03-06,Laura Callahan,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,11.2,12,134.4,10.75,145.15,3,2024,Wednesday
10472,14,2024-03-12,Laura Callahan,51,manjimup dried apples,24,"g'day, mate",42.4,18,763.2,61.06,824.26,3,2024,Tuesday
10476,25,2024-03-17,Laura Callahan,55,pt chinois,25,ma maison,19.2,2,38.4,3.07,41.47,3,2024,Sunday
10476,25,2024-03-17,Laura Callahan,70,outback lager,7,"pavlova, ltd.",12.0,12,144.0,11.52,155.52,3,2024,Sunday
10481,48,2024-03-20,Laura Callahan,49,maxilaku,23,karkki oy,16.0,24,384.0,30.72,414.72,3,2024,Wednesday
10488,19,2024-03-27,Laura Callahan,73,rd kaviar,17,svensk sjfda ab,12.0,20,240.0,19.2,259.2,3,2024,Wednesday
10491,34,2024-03-31,Laura Callahan,44,gula malacca,20,leka trading,15.5,15,232.5,18.6,251.1,3,2024,Sunday
10491,34,2024-03-31,Laura Callahan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,10.4,7,72.8,5.82,78.62,3,2024,Sunday
10498,25,2024-04-07,Laura Callahan,24,guaran fantstica,10,refrescos americanas ltda,4.5,14,63.0,5.04,68.04,4,2024,Sunday
10498,25,2024-04-07,Laura Callahan,40,boston crab meat,19,new england seafood cannery,18.4,5,92.0,7.36,99.36,4,2024,Sunday
10521,77,2024-04-29,Laura Callahan,35,steeleye stout,16,bigfoot breweries,18.0,3,54.0,4.32,58.32,4,2024,Monday
10521,77,2024-04-29,Laura Callahan,41,jack's new england clam chowder,19,new england seafood cannery,9.65,10,96.5,7.72,104.22,4,2024,Monday
10521,77,2024-04-29,Laura Callahan,68,scottish longbreads,8,"specialty biscuits, ltd.",12.5,6,75.0,6.0,81.0,4,2024,Monday
10533,53,2024-05-12,Laura Callahan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,24,835.2,66.82,902.02,5,2024,Sunday
10533,53,2024-05-12,Laura Callahan,73,rd kaviar,17,svensk sjfda ab,15.0,24,360.0,28.8,388.8,5,2024,Sunday
10534,80,2024-05-12,Laura Callahan,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,10,258.9,20.71,279.61,5,2024,Sunday
10534,80,2024-05-12,Laura Callahan,40,boston crab meat,19,new england seafood cannery,18.4,10,184.0,14.72,198.72,5,2024,Sunday
10534,80,2024-05-12,Laura Callahan,54,tourtire,25,ma maison,7.45,10,74.5,5.96,80.46,5,2024,Sunday
10545,24,2024-05-22,Laura Callahan,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,10,210.0,16.8,226.8,5,2024,Wednesday
10560,19,2024-06-06,Laura Callahan,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,20,517.8,41.42,559.22,6,2024,Thursday
10560,19,2024-06-06,Laura Callahan,62,tarte au sucre,29,forts d'rables,49.3,15,739.5,59.16,798.66,6,2024,Thursday
10565,35,2024-06-11,Laura Callahan,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,18,598.5,47.88,646.38,6,2024,Tuesday
10571,1,2024-06-17,Laura Callahan,14,tofu,6,mayumi's,23.25,11,255.75,20.46,276.21,6,2024,Monday
10589,36,2024-07-04,Laura Callahan,35,steeleye stout,16,bigfoot breweries,18.0,4,72.0,5.76,77.76,7,2024,Thursday
10596,22,2024-07-11,Laura Callahan,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,5,190.0,15.2,205.2,7,2024,Thursday
10596,22,2024-07-11,Laura Callahan,63,vegie-spread,7,"pavlova, ltd.",43.9,24,1053.6,84.29,1137.89,7,2024,Thursday
10602,21,2024-07-17,Laura Callahan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,5,65.0,5.2,70.2,7,2024,Wednesday
10610,12,2024-07-25,Laura Callahan,36,inlagd sill,17,svensk sjfda ab,19.0,21,399.0,31.92,430.92,7,2024,Thursday
10614,82,2024-07-29,Laura Callahan,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,14,294.0,23.52,317.52,7,2024,Monday
10614,82,2024-07-29,Laura Callahan,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,8,80.0,6.4,86.4,7,2024,Monday
10614,82,2024-07-29,Laura Callahan,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,5,90.0,7.2,97.2,7,2024,Monday
10623,19,2024-08-07,Laura Callahan,14,tofu,6,mayumi's,23.25,21,488.25,39.06,527.31,8,2024,Wednesday
10623,19,2024-08-07,Laura Callahan,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,15,138.0,11.04,149.04,8,2024,Wednesday
10623,19,2024-08-07,Laura Callahan,24,guaran fantstica,10,refrescos americanas ltda,4.5,3,13.5,1.08,14.58,8,2024,Wednesday
10627,17,2024-08-11,Laura Callahan,62,tarte au sucre,29,forts d'rables,49.3,15,739.5,59.16,798.66,8,2024,Sunday
10631,12,2024-08-14,Laura Callahan,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,8,62.0,4.96,66.96,8,2024,Wednesday
10632,38,2024-08-14,Laura Callahan,33,geitost,15,norske meierier,2.5,20,50.0,4.0,54.0,8,2024,Wednesday
10635,2,2024-08-18,Laura Callahan,4,chef anton's cajun seasoning,2,new orleans cajun delights,22.0,10,220.0,17.6,237.6,8,2024,Sunday
10635,2,2024-08-18,Laura Callahan,5,chef anton's gumbo mix,2,new orleans cajun delights,21.35,15,320.25,25.62,345.87,8,2024,Sunday
10651,38,2024-09-01,Laura Callahan,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,12,110.4,8.83,119.23,9,2024,Sunday
10651,38,2024-09-01,Laura Callahan,22,gustaf's knckebrd,9,pb knckebrd ab,21.0,20,420.0,33.6,453.6,9,2024,Sunday
10660,18,2024-09-08,Laura Callahan,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",81.0,21,1701.0,136.08,1837.08,9,2024,Sunday
10679,65,2024-09-23,Laura Callahan,59,raclette courdavault,28,gai pturage,55.0,12,660.0,52.8,712.8,9,2024,Monday
10696,22,2024-10-08,Laura Callahan,17,alice mutton,7,"pavlova, ltd.",39.0,20,780.0,62.4,842.4,10,2024,Tuesday
10696,22,2024-10-08,Laura Callahan,46,spegesild,21,lyngbysild,12.0,18,216.0,17.28,233.28,10,2024,Tuesday
10706,41,2024-10-16,Laura Callahan,16,pavlova,7,"pavlova, ltd.",17.45,20,349.0,27.92,376.92,10,2024,Wednesday
10706,41,2024-10-16,Laura Callahan,43,ipoh coffee,20,leka trading,46.0,24,1104.0,88.32,1192.32,10,2024,Wednesday
10706,41,2024-10-16,Laura Callahan,59,raclette courdavault,28,gai pturage,55.0,8,440.0,35.2,475.2,10,2024,Wednesday
10719,32,2024-10-27,Laura Callahan,18,carnarvon tigers,7,"pavlova, ltd.",62.5,12,750.0,60.0,810.0,10,2024,Sunday
10719,32,2024-10-27,Laura Callahan,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,3,77.67,6.21,83.88,10,2024,Sunday
10720,33,2024-10-28,Laura Callahan,35,steeleye stout,16,bigfoot breweries,18.0,21,378.0,30.24,408.24,10,2024,Monday
10720,33,2024-10-28,Laura Callahan,71,flotemysost,15,norske meierier,21.5,8,172.0,13.76,185.76,10,2024,Monday
10722,17,2024-10-29,Laura Callahan,2,chang,1,exotic liquids,19.0,3,57.0,4.56,61.56,10,2024,Tuesday
10724,35,2024-10-30,Laura Callahan,10,ikura,4,tokyo traders,31.0,16,496.0,39.68,535.68,10,2024,Wednesday
10724,35,2024-10-30,Laura Callahan,61,sirop d'rable,29,forts d'rables,28.5,5,142.5,11.4,153.9,10,2024,Wednesday
10756,15,2024-11-27,Laura Callahan,18,carnarvon tigers,7,"pavlova, ltd.",62.5,21,1312.5,105.0,1417.5,11,2024,Wednesday
10756,15,2024-11-27,Laura Callahan,36,inlagd sill,17,svensk sjfda ab,19.0,20,380.0,30.4,410.4,11,2024,Wednesday
10756,15,2024-11-27,Laura Callahan,68,scottish longbreads,8,"specialty biscuits, ltd.",12.5,6,75.0,6.0,81.0,11,2024,Wednesday
10756,15,2024-11-27,Laura Callahan,69,gudbrandsdalsost,15,norske meierier,36.0,20,720.0,57.6,777.6,11,2024,Wednesday
10770,42,2024-12-09,Laura Callahan,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,15,315.0,25.2,340.2,12,2024,Monday
10786,70,2024-12-19,Laura Callahan,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,15,388.35,31.07,419.42,12,2024,Thursday
10811,64,2025-01-02,Laura Callahan,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,15,138.0,11.04,149.04,1,2025,Thursday
10811,64,2025-01-02,Laura Callahan,23,tunnbrd,9,pb knckebrd ab,9.0,18,162.0,12.96,174.96,1,2025,Thursday
10824,53,2025-01-09,Laura Callahan,41,jack's new england clam chowder,19,new england seafood cannery,9.65,12,115.8,9.26,125.06,1,2025,Thursday
10824,53,2025-01-09,Laura Callahan,70,outback lager,7,"pavlova, ltd.",15.0,9,135.0,10.8,145.8,1,2025,Thursday
10852,7,2025-01-26,Laura Callahan,2,chang,1,exotic liquids,19.0,15,285.0,22.8,307.8,1,2025,Sunday
10852,7,2025-01-26,Laura Callahan,17,alice mutton,7,"pavlova, ltd.",39.0,6,234.0,18.72,252.72,1,2025,Sunday
10857,27,2025-01-28,Laura Callahan,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,10,1237.9,99.03,1336.93,1,2025,Tuesday
10862,80,2025-01-30,Laura Callahan,52,filo mix,24,"g'day, mate",7.0,8,56.0,4.48,60.48,1,2025,Thursday
10883,37,2025-02-12,Laura Callahan,24,guaran fantstica,10,refrescos americanas ltda,4.5,8,36.0,2.88,38.88,2,2025,Wednesday
10887,56,2025-02-13,Laura Callahan,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,14.0,5,70.0,5.6,75.6,2,2025,Thursday
10932,9,2025-03-06,Laura Callahan,62,tarte au sucre,29,forts d'rables,49.3,14,690.2,55.22,745.42,3,2025,Thursday
10932,9,2025-03-06,Laura Callahan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,16,556.8,44.54,601.34,3,2025,Thursday
10932,9,2025-03-06,Laura Callahan,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,20,155.0,12.4,167.4,3,2025,Thursday
10940,9,2025-03-11,Laura Callahan,7,uncle bob's organic dried pears,3,grandma kelly's homestead,30.0,8,240.0,19.2,259.2,3,2025,Tuesday
10940,9,2025-03-11,Laura Callahan,13,konbu,6,mayumi's,6.0,20,120.0,9.6,129.6,3,2025,Tuesday
10955,53,2025-03-17,Laura Callahan,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,12,93.0,7.44,100.44,3,2025,Monday
10957,25,2025-03-18,Laura Callahan,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,8,266.0,21.28,287.28,3,2025,Tuesday
10961,70,2025-03-19,Laura Callahan,52,filo mix,24,"g'day, mate",7.0,6,42.0,3.36,45.36,3,2025,Wednesday
10962,59,2025-03-19,Laura Callahan,53,perth pasties,24,"g'day, mate",32.8,20,656.0,52.48,708.48,3,2025,Wednesday
10962,59,2025-03-19,Laura Callahan,69,gudbrandsdalsost,15,norske meierier,36.0,9,324.0,25.92,349.92,3,2025,Wednesday
10977,53,2025-03-26,Laura Callahan,51,manjimup dried apples,24,"g'day, mate",53.0,10,530.0,42.4,572.4,3,2025,Wednesday
10977,53,2025-03-26,Laura Callahan,63,vegie-spread,7,"pavlova, ltd.",43.9,20,878.0,70.24,948.24,3,2025,Wednesday
10979,1,2025-03-26,Laura Callahan,7,uncle bob's organic dried pears,3,grandma kelly's homestead,30.0,18,540.0,43.2,583.2,3,2025,Wednesday
10979,1,2025-03-26,Laura Callahan,12,queso manchego la pastora,5,cooperativa de quesos 'las cabras',38.0,20,760.0,60.8,820.8,3,2025,Wednesday
10979,1,2025-03-26,Laura Callahan,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,24,300.0,24.0,324.0,3,2025,Wednesday
10986,81,2025-03-30,Laura Callahan,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",81.0,15,1215.0,97.2,1312.2,3,2025,Sunday
10986,81,2025-03-30,Laura Callahan,76,lakkalikri,23,karkki oy,18.0,10,180.0,14.4,194.4,3,2025,Sunday
10986,81,2025-03-30,Laura Callahan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,15,195.0,15.6,210.6,3,2025,Sunday
10987,11,2025-03-31,Laura Callahan,43,ipoh coffee,20,leka trading,46.0,6,276.0,22.08,298.08,3,2025,Monday
10987,11,2025-03-31,Laura Callahan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,20,696.0,55.68,751.68,3,2025,Monday
10997,10,2025-04-03,Laura Callahan,46,spegesild,21,lyngbysild,12.0,20,240.0,19.2,259.2,4,2025,Thursday
10997,10,2025-04-03,Laura Callahan,52,filo mix,24,"g'day, mate",7.0,20,140.0,11.2,151.2,4,2025,Thursday
10998,13,2025-04-03,Laura Callahan,24,guaran fantstica,10,refrescos americanas ltda,4.5,12,54.0,4.32,58.32,4,2025,Thursday
10998,13,2025-04-03,Laura Callahan,61,sirop d'rable,29,forts d'rables,28.5,7,199.5,15.96,215.46,4,2025,Thursday
10998,13,2025-04-03,Laura Callahan,74,longlife tofu,4,tokyo traders,10.0,20,200.0,16.0,216.0,4,2025,Thursday
11007,89,2025-04-08,Laura Callahan,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,10,1237.9,99.03,1336.93,4,2025,Tuesday
11007,89,2025-04-08,Laura Callahan,42,singaporean hokkien fried mee,20,leka trading,14.0,14,196.0,15.68,211.68,4,2025,Tuesday
11034,41,2025-04-20,Laura Callahan,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,15,150.0,12.0,162.0,4,2025,Sunday
11034,41,2025-04-20,Laura Callahan,44,gula malacca,20,leka trading,19.45,12,233.4,18.67,252.07,4,2025,Sunday
11034,41,2025-04-20,Laura Callahan,61,sirop d'rable,29,forts d'rables,28.5,6,171.0,13.68,184.68,4,2025,Sunday
11036,49,2025-04-20,Laura Callahan,13,konbu,6,mayumi's,6.0,7,42.0,3.36,45.36,4,2025,Sunday
11046,38,2025-04-23,Laura Callahan,12,queso manchego la pastora,5,cooperativa de quesos 'las cabras',38.0,20,760.0,60.8,820.8,4,2025,Wednesday
11046,38,2025-04-23,Laura Callahan,32,mascarpone fabioli,14,formaggi fortini s.r.l.,32.0,15,480.0,38.4,518.4,4,2025,Wednesday
11046,38,2025-04-23,Laura Callahan,35,steeleye stout,16,bigfoot breweries,18.0,18,324.0,25.92,349.92,4,2025,Wednesday
11054,77,2025-04-28,Laura Callahan,33,geitost,15,norske meierier,2.5,10,25.0,2.0,27.0,4,2025,Monday
11054,77,2025-04-28,Laura Callahan,67,laughing lumberjack lager,16,bigfoot breweries,14.0,20,280.0,22.4,302.4,4,2025,Monday
11065,10,2025-05-01,Laura Callahan,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,4,103.56,8.28,111.84,5,2025,Thursday
11065,10,2025-05-01,Laura Callahan,54,tourtire,25,ma maison,7.45,20,149.0,11.92,160.92,5,2025,Thursday
11068,70,2025-05-04,Laura Callahan,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,8,364.8,29.18,393.98,5,2025,Sunday
11075,28,2025-05-06,Laura Callahan,2,chang,1,exotic liquids,19.0,10,190.0,15.2,205.2,5,2025,Tuesday
11075,28,2025-05-06,Laura Callahan,76,lakkalikri,23,karkki oy,18.0,2,36.0,2.88,38.88,5,2025,Tuesday
10255,28,2023-07-12,Anne Dodsworth,2,chang,1,exotic liquids,15.2,20,304.0,24.32,328.32,7,2023,Wednesday
10324,17,2023-10-08,Anne Dodsworth,16,pavlova,7,"pavlova, ltd.",13.9,21,291.9,23.35,315.25,10,2023,Sunday
10331,9,2023-10-16,Anne Dodsworth,54,tourtire,25,ma maison,5.9,15,88.5,7.08,95.58,10,2023,Monday
10386,68,2023-12-18,Anne Dodsworth,24,guaran fantstica,10,refrescos americanas ltda,3.6,15,54.0,4.32,58.32,12,2023,Monday
10386,68,2023-12-18,Anne Dodsworth,34,sasquatch ale,16,bigfoot breweries,11.2,10,112.0,8.96,120.96,12,2023,Monday
10411,58,2024-01-10,Anne Dodsworth,59,raclette courdavault,28,gai pturage,44.0,9,396.0,31.68,427.68,1,2024,Wednesday
10501,82,2024-04-09,Anne Dodsworth,54,tourtire,25,ma maison,7.45,20,149.0,11.92,160.92,4,2024,Tuesday
10506,8,2024-04-15,Anne Dodsworth,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,14.0,18,252.0,20.16,272.16,4,2024,Monday
10506,8,2024-04-15,Anne Dodsworth,70,outback lager,7,"pavlova, ltd.",15.0,14,210.0,16.8,226.8,4,2024,Monday
10538,62,2024-05-15,Anne Dodsworth,70,outback lager,7,"pavlova, ltd.",15.0,7,105.0,8.4,113.4,5,2024,Wednesday
10538,62,2024-05-15,Anne Dodsworth,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,1,34.8,2.78,37.58,5,2024,Wednesday
10557,80,2024-06-03,Anne Dodsworth,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,20,155.0,12.4,167.4,6,2024,Monday
10566,65,2024-06-12,Anne Dodsworth,18,carnarvon tigers,7,"pavlova, ltd.",62.5,18,1125.0,90.0,1215.0,6,2024,Wednesday
10566,65,2024-06-12,Anne Dodsworth,76,lakkalikri,23,karkki oy,18.0,10,180.0,14.4,194.4,6,2024,Wednesday
10577,88,2024-06-23,Anne Dodsworth,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,10,180.0,14.4,194.4,6,2024,Sunday
10577,88,2024-06-23,Anne Dodsworth,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,20,155.0,12.4,167.4,6,2024,Sunday
10577,88,2024-06-23,Anne Dodsworth,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,18,234.0,18.72,252.72,6,2024,Sunday
10586,30,2024-07-02,Anne Dodsworth,52,filo mix,24,"g'day, mate",7.0,4,28.0,2.24,30.24,7,2024,Tuesday
10646,31,2024-08-27,Anne Dodsworth,1,chai,1,exotic liquids,18.0,15,270.0,21.6,291.6,8,2024,Tuesday
10646,31,2024-08-27,Anne Dodsworth,10,ikura,4,tokyo traders,31.0,18,558.0,44.64,602.64,8,2024,Tuesday
10672,27,2024-09-17,Anne Dodsworth,38,cte de blaye,18,aux joyeux ecclsiastiques,263.5,15,3952.5,316.2,4268.7,9,2024,Tuesday
10672,27,2024-09-17,Anne Dodsworth,71,flotemysost,15,norske meierier,21.5,12,258.0,20.64,278.64,9,2024,Tuesday
10687,31,2024-09-30,Anne Dodsworth,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,10,1237.9,99.03,1336.93,9,2024,Monday
10687,31,2024-09-30,Anne Dodsworth,36,inlagd sill,17,svensk sjfda ab,19.0,6,114.0,9.12,123.12,9,2024,Monday
10705,25,2024-10-15,Anne Dodsworth,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,20,250.0,20.0,270.0,10,2024,Tuesday
10705,25,2024-10-15,Anne Dodsworth,32,mascarpone fabioli,14,formaggi fortini s.r.l.,32.0,4,128.0,10.24,138.24,10,2024,Tuesday
10736,31,2024-11-11,Anne Dodsworth,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,20,155.0,12.4,167.4,11,2024,Monday
10745,59,2024-11-18,Anne Dodsworth,18,carnarvon tigers,7,"pavlova, ltd.",62.5,24,1500.0,120.0,1620.0,11,2024,Monday
10745,59,2024-11-18,Anne Dodsworth,44,gula malacca,20,leka trading,19.45,16,311.2,24.9,336.1,11,2024,Monday
10745,59,2024-11-18,Anne Dodsworth,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,7,243.6,19.49,263.09,11,2024,Monday
10750,71,2024-11-21,Anne Dodsworth,14,tofu,6,mayumi's,23.25,5,116.25,9.3,125.55,11,2024,Thursday
10771,1,2024-12-10,Anne Dodsworth,71,flotemysost,15,norske meierier,21.5,16,344.0,27.52,371.52,12,2024,Tuesday
10782,77,2024-12-17,Anne Dodsworth,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,1,12.5,1.0,13.5,12,2024,Tuesday
10799,8,2024-12-26,Anne Dodsworth,13,konbu,6,mayumi's,6.0,20,120.0,9.6,129.6,12,2024,Thursday
10799,8,2024-12-26,Anne Dodsworth,24,guaran fantstica,10,refrescos americanas ltda,4.5,20,90.0,7.2,97.2,12,2024,Thursday
10828,55,2025-01-13,Anne Dodsworth,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",81.0,5,405.0,32.4,437.4,1,2025,Monday
10828,55,2025-01-13,Anne Dodsworth,38,cte de blaye,18,aux joyeux ecclsiastiques,263.5,2,527.0,42.16,569.16,1,2025,Monday
10829,23,2025-01-13,Anne Dodsworth,2,chang,1,exotic liquids,19.0,10,190.0,15.2,205.2,1,2025,Monday
10829,23,2025-01-13,Anne Dodsworth,8,northwoods cranberry sauce,3,grandma kelly's homestead,40.0,20,800.0,64.0,864.0,1,2025,Monday
10829,23,2025-01-13,Anne Dodsworth,13,konbu,6,mayumi's,6.0,10,60.0,4.8,64.8,1,2025,Monday
10829,23,2025-01-13,Anne Dodsworth,60,camembert pierrot,28,gai pturage,34.0,21,714.0,57.12,771.12,1,2025,Monday
10837,27,2025-01-16,Anne Dodsworth,13,konbu,6,mayumi's,6.0,6,36.0,2.88,38.88,1,2025,Thursday
10837,27,2025-01-16,Anne Dodsworth,76,lakkalikri,23,karkki oy,18.0,21,378.0,30.24,408.24,1,2025,Thursday
10849,8,2025-01-23,Anne Dodsworth,26,gumbr gummibrchen,11,heli swaren gmbh & co. kg,31.23,18,562.14,44.97,607.11,1,2025,Thursday
10853,82,2025-01-27,Anne Dodsworth,18,carnarvon tigers,7,"pavlova, ltd.",62.5,10,625.0,50.0,675.0,1,2025,Monday
10871,9,2025-02-05,Anne Dodsworth,16,pavlova,7,"pavlova, ltd.",17.45,12,209.4,16.75,226.15,2,2025,Wednesday
10871,9,2025-02-05,Anne Dodsworth,17,alice mutton,7,"pavlova, ltd.",39.0,16,624.0,49.92,673.92,2,2025,Wednesday
10893,8,2025-02-18,Anne Dodsworth,24,guaran fantstica,10,refrescos americanas ltda,4.5,10,45.0,3.6,48.6,2,2025,Tuesday
10893,8,2025-02-18,Anne Dodsworth,29,thringer rostbratwurst,12,plutzer lebensmittelgromrkte ag,123.79,24,2970.96,237.68,3208.64,2,2025,Tuesday
10893,8,2025-02-18,Anne Dodsworth,36,inlagd sill,17,svensk sjfda ab,19.0,20,380.0,30.4,410.4,2,2025,Tuesday
10905,52,2025-02-24,Anne Dodsworth,1,chai,1,exotic liquids,18.0,20,360.0,28.8,388.8,2,2025,Monday
10951,28,2025-03-16,Anne Dodsworth,33,geitost,15,norske meierier,2.5,15,37.5,3.0,40.5,3,2025,Sunday
10951,28,2025-03-16,Anne Dodsworth,41,jack's new england clam chowder,19,new england seafood cannery,9.65,6,57.9,4.63,62.53,3,2025,Sunday
10963,34,2025-03-19,Anne Dodsworth,60,camembert pierrot,28,gai pturage,34.0,2,68.0,5.44,73.44,3,2025,Wednesday
10978,85,2025-03-26,Anne Dodsworth,8,northwoods cranberry sauce,3,grandma kelly's homestead,40.0,20,800.0,64.0,864.0,3,2025,Wednesday
10978,85,2025-03-26,Anne Dodsworth,40,boston crab meat,19,new england seafood cannery,18.4,10,184.0,14.72,198.72,3,2025,Wednesday
10978,85,2025-03-26,Anne Dodsworth,44,gula malacca,20,leka trading,19.45,6,116.7,9.34,126.04,3,2025,Wednesday
11016,20,2025-04-10,Anne Dodsworth,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,15,187.5,15.0,202.5,4,2025,Thursday
11016,20,2025-04-10,Anne Dodsworth,36,inlagd sill,17,svensk sjfda ab,19.0,16,304.0,24.32,328.32,4,2025,Thursday
11058,82,2025-04-29,Anne Dodsworth,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,3,30.0,2.4,32.4,4,2025,Tuesday
11058,82,2025-04-29,Anne Dodsworth,60,camembert pierrot,28,gai pturage,34.0,21,714.0,57.12,771.12,4,2025,Tuesday
11058,82,2025-04-29,Anne Dodsworth,61,sirop d'rable,29,forts d'rables,28.5,4,114.0,9.12,123.12,4,2025,Tuesday
