TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal
10829,23,1/13/2025,Anne Dodsworth,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40,20,800,64,864
10829,23,1/13/2025,Anne Dodsworth,13,Konbu,6,Mayumi's,6,10,60,4.8,64.8
10829,23,1/13/2025,Anne Dodsworth,60,Camembert Pierrot,28,Gai pturage,34,21,714,57.12,771.12
10837,27,1/16/2025,Anne Dodsworth,13,Konbu,6,Mayumi's,6,6,36,2.88,38.88
10837,27,1/16/2025,Anne Dodsworth,76,Lakkalikri,23,Karkki Oy,18,21,378,30.24,408.24
10849,8,1/23/2025,Anne Dodsworth,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,18,562.14,44.97,607.11
10853,82,1/27/2025,Anne Dodsworth,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,10,625,50,675
10871,9,2/5/2025,Anne Dodsworth,16,Pavlova,7,"Pavlova, Ltd.",17.45,12,209.4,16.75,226.15
10871,9,2/5/2025,Anne Dodsworth,17,Alice Mutton,7,"Pavlova, Ltd.",39,16,624,49.92,673.92
10893,8,2/18/2025,Anne Dodsworth,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,10,45,3.6,48.6
10893,8,2/18/2025,Anne Dodsworth,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,24,2970.96,237.68,3208.64
10893,8,2/18/2025,Anne Dodsworth,36,Inlagd Sill,17,Svensk Sjfda AB,19,20,380,30.4,410.4
10905,52,2/24/2025,Anne Dodsworth,1,Chai,1,Exotic Liquids,18,20,360,28.8,388.8
10951,28,3/16/2025,Anne Dodsworth,33,Geitost,15,Norske Meierier,2.5,15,37.5,3,40.5
10951,28,3/16/2025,Anne Dodsworth,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,6,57.9,4.63,62.53
10963,34,3/19/2025,Anne Dodsworth,60,Camembert Pierrot,28,Gai pturage,34,2,68,5.44,73.44
10978,85,3/26/2025,Anne Dodsworth,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40,20,800,64,864
10978,85,3/26/2025,Anne Dodsworth,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,10,184,14.72,198.72
10978,85,3/26/2025,Anne Dodsworth,44,Gula Malacca,20,Leka Trading,19.45,6,116.7,9.34,126.04
11016,20,4/10/2025,Anne Dodsworth,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,15,187.5,15,202.5
11016,20,4/10/2025,Anne Dodsworth,36,Inlagd Sill,17,Svensk Sjfda AB,19,16,304,24.32,328.32
11058,82,4/29/2025,Anne Dodsworth,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,3,30,2.4,32.4
11058,82,4/29/2025,Anne Dodsworth,60,Camembert Pierrot,28,Gai pturage,34,21,714,57.12,771.12
11058,82,4/29/2025,Anne Dodsworth,61,Sirop d'rable,29,Forts d'rables,28.5,4,114,9.12,123.12
